CPU	 1	 0.15
CPU	 3	 0.16665
CPU	 5	 0.18335
CPU	 7	 0.16665
CPU	 9	 0.166675
CPU	 11	 0.166675
CPU	 13	 0.166675
CPU	 15	 0.16665
CPU	 17	 0.166675
CPU	 19	 0.183325
CPU	 21	 0.16665
CPU	 23	 0.183325
CPU	 25	 0.2
CPU	 27	 0.18335
CPU	 29	 0.166675
CPU	 31	 0.183325
CPU	 33	 0.18335
CPU	 35	 0.183325
CPU	 37	 0.16665
CPU	 39	 0.166675
CPU	 41	 0.18335
CPU	 43	 0.166675
CPU	 45	 0.2
CPU	 47	 0.166675
CPU	 49	 0.183325
CPU	 51	 0.2
CPU	 53	 0.183325
CPU	 55	 0.166675
CPU	 57	 0.216675
CPU	 59	 0.2
CPU	 61	 0.183325
CPU	 63	 0.183325
CPU	 65	 0.2
CPU	 67	 0.183325
CPU	 69	 0.2
CPU	 71	 0.2
CPU	 73	 0.2
CPU	 75	 0.2
CPU	 77	 0.183325
CPU	 79	 0.2
CPU	 81	 0.166675
CPU	 83	 0.183325
CPU	 85	 0.21665
CPU	 87	 0.2
CPU	 89	 0.2
CPU	 91	 0.2
CPU	 93	 0.183325
CPU	 95	 0.21665
CPU	 97	 0.21665
CPU	 99	 0.2
IO	 26	 38936.4
IO	 6	 38940.8
IO	 20	 38940.6
IO	 74	 38934.6
IO	 38	 38939.4
IO	 16	 38941.8
IO	 96	 38932.5
IO	 28	 38941.2
IO	 14	 38943.3
IO	 18	 38943.2
IO	 10	 38944.3
IO	 64	 38940.5
IO	 56	 38942.1
IO	 0	 38948
IO	 24	 38946.5
IO	 42	 38944.8
IO	 46	 38944.6
IO	 34	 38946.1
IO	 78	 38941
IO	 76	 38941.3
IO	 66	 38942.9
IO	 40	 38946.2
IO	 90	 38940.1
IO	 2	 38950
IO	 32	 38947.3
IO	 94	 38939.8
IO	 52	 38946.2
IO	 80	 38942.9
IO	 36	 38948.6
IO	 44	 38947.9
IO	 86	 38942.7
IO	 88	 38942.8
IO	 30	 38949.7
IO	 60	 38946.4
IO	 84	 38943.6
IO	 8	 38952.3
IO	 68	 38946
IO	 62	 38946.8
IO	 92	 38942.8
IO	 50	 38948.2
IO	 54	 38947.8
IO	 70	 38945.8
IO	 48	 38948.6
IO	 4	 38952.9
IO	 22	 38951.5
IO	 98	 38942.4
IO	 82	 38944.8
IO	 72	 38946.2
IO	 12	 38952.8
IO	 58	 38948
